TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
01:52:46,R,546.875,549.4792,748.0469,1068.3594,320.3125,39710.2921,1186.6813,16541.1889,22290.5663,3.2039,1.0005,1.7741,0.4479
01:53:16,R,530.2734,477.9171,599.6094,931.6406,332.0312,15376.6249,2733.8617,918.2568,7415.6233,3.6729,0.6908,1.1717,0.1099
01:53:46,R,455.0781,469.06,644.5312,955.0781,310.5469,17152.3571,950.7639,2817.7333,5022.2116,6.5779,1.5472,1.9927,0.2611
01:54:16,R,538.0859,546.4048,826.1719,1140.625,314.4531,42765.2903,9577.1608,11740.6864,28631.3695,3.2156,1.0272,1.7043,0.2695
01:54:46,R,630.8594,719.3216,851.5625,1152.3438,300.7812,69844.9193,12791.8252,17134.7984,41704.8662,1.5409,0.1056,3.0871,0.0497
01:55:16,R,873.0469,777.6521,689.4531,1050.7812,361.3281,38576.9345,7241.9098,7824.7,23210.6569,2.3113,-0.7736,4.3632,-0.0495
01:55:46,R,927.7344,869.4853,779.2969,1123.0469,343.75,50947.8559,7113.1862,4096.9119,24074.6951,3.0577,-1.0393,7.7203,1.479
01:56:16,R,953.125,928.5534,714.8438,1087.8906,373.0469,14142.3808,737.7544,717.2165,1973.3935,15.6315,-3.2414,15.6194,-3.2125
01:56:46,R,806.6406,791.0156,812.5,1162.1094,349.6094,49125.8776,4120.4905,3771.2652,19701.3154,2.1633,-0.4796,5.0668,0.3157
01:57:16,R,964.8438,948.7147,279.2969,1046.875,767.5781,4397.2305,1001.86,707.4047,2381.4171,4.0593,-1.2369,4.3407,-0.775
01:57:46,R,788.0859,730.8105,667.9688,1054.6875,386.7188,44341.4474,3188.0111,13781.9791,23430.3035,1.7434,-0.3096,3.0038,-0.1779
01:58:16,R,681.6406,746.9451,1080.0781,1396.4844,316.4062,96875.6641,10965.1847,23033.851,63883.5801,1.7492,0.2952,3.1635,-0.5136
01:58:46,R,1005.8594,879.9716,822.2656,1126.9531,304.6875,61684.3694,10401.9773,8149.5087,32430.3018,2.8623,-1.0666,6.2875,0.2225
01:59:16,R,552.7344,605.2194,652.3438,990.2344,337.8906,53700.324,8088.843,13300.3479,34840.2938,1.7062,0.52,2.4293,0.7417
01:59:46,R,653.3203,689.4996,800.7812,1167.9688,367.1875,49121.7637,9678.2174,7402.9136,26275.0654,2.1418,0.3634,3.2761,-0.4448
02:00:16,R,710.9375,738.0809,751.9531,1113.2812,361.3281,66384.6911,11423.4152,11486.2313,44893.8766,1.4817,-0.039,3.1517,0.2726
02:00:46,R,850.5859,805.7183,912.1094,1224.6094,312.5,62982.6622,10378.9661,14052.2601,32251.9168,1.9735,-0.3685,3.9325,0.4356
02:01:16,R,718.75,740.1855,687.5,1066.4062,378.9062,52868.7453,9387.2872,9282.2058,33471.4152,1.5222,-0.0641,3.1017,-0.0462
02:01:46,R,656.25,682.0592,980.4688,1294.9219,314.4531,54352.6306,4587.6775,6423.8024,28572.6251,2.5259,0.3405,5.8259,0.6048
02:02:16,R,916.9922,767.2183,707.0312,1076.1719,369.1406,59969.622,3794.0493,6776.0036,21698.1187,1.4653,-0.414,2.6693,0.6989
02:02:46,R,552.7344,601.3233,716.7969,1074.2188,357.4219,47686.3056,17814.5131,10484.0453,47696.5179,2.2851,0.8388,2.2735,0.4435
02:03:16,R,447.2656,501.1917,556.6406,949.2188,392.5781,11975.6947,695.6933,973.5022,5011.6915,6.5995,1.5531,1.6161,0.1946
02:03:46,R,490.2344,500.1986,738.2812,1087.8906,349.6094,20754.2413,5220.0477,9688.4429,19075.8119,7.0515,1.8087,2.7724,0.2842
02:04:16,R,1006.8359,908.2642,898.4375,1201.1719,302.7344,60996.6479,3040.0738,10122.2308,21882.4313,3.0312,-1.1956,6.017,0.1781
02:04:46,R,869.1406,836.7188,845.7031,1197.2656,351.5625,59229.8671,3681.1416,9633.3308,24753.579,2.1134,-0.4969,3.5759,-0.1257
02:05:16,R,912.1094,800.095,835.9375,1158.2031,322.2656,53693.8675,1918.047,16000.8263,23610.9413,2.184,-0.7691,3.7927,0.2887
02:05:46,R,776.3672,742.8223,740.2344,1085.9375,345.7031,45554.8072,1405.4578,1758.0672,16206.2139,1.858,-0.2465,3.8244,-0.158
02:06:16,R,982.4219,847.4839,779.2969,1095.7031,316.4062,61495.4708,2837.4989,21104.4815,30600.8547,2.5025,-1.0205,3.0877,0.8892
02:06:46,R,941.4062,815.1584,732.4219,1103.5156,371.0938,63407.5065,4161.0359,20977.3787,37058.9806,1.7259,-0.5753,2.6342,0.6052
